time,run_id,gps_latitude,gps_longitude,gps_speed,t,theta,omega,v,simulation_running
2026-09-09 13:24:45.65+00:00,0,47.05263179,8.32115176,25.920,165.650,2.205,0.035,7.200,True
2026-09-09 13:24:45.70+00:00,0,47.05263440,8.32114894,25.920,165.700,2.207,0.035,7.200,True
2026-09-09 13:24:45.75+00:00,0,47.05263700,8.32114612,25.920,165.750,2.209,0.035,7.200,True
2026-09-09 13:24:45.80+00:00,0,47.05263961,8.32114329,25.920,165.800,2.210,0.035,7.200,True
2026-09-09 13:24:45.85+00:00,0,47.05264220,8.32114045,25.920,165.850,2.212,0.035,7.200,True
2026-09-09 13:24:45.90+00:00,0,47.05264480,8.32113761,25.920,165.900,2.214,0.035,7.200,True
2026-09-09 13:24:45.95+00:00,0,47.05264739,8.32113476,25.920,165.950,2.216,0.035,7.200,True
2026-09-09 13:24:46.00+00:00,0,47.05264997,8.32113190,25.920,166.000,2.217,0.035,7.200,True
2026-09-09 13:24:46.05+00:00,0,47.05265256,8.32112904,25.920,166.050,2.219,0.035,7.200,True
2026-09-09 13:24:46.10+00:00,0,47.05265514,8.32112617,25.920,166.100,2.221,0.035,7.200,True
2026-09-09 13:24:46.15+00:00,0,47.05265772,8.32112330,25.920,166.150,2.223,0.035,7.200,True
2026-09-09 13:24:46.20+00:00,0,47.05266029,8.32112041,25.920,166.200,2.224,0.035,7.200,True
2026-09-09 13:24:46.25+00:00,0,47.05266286,8.32111752,25.920,166.250,2.226,0.035,7.200,True
2026-09-09 13:24:46.30+00:00,0,47.05266543,8.32111463,25.920,166.300,2.228,0.035,7.200,True
2026-09-09 13:24:46.35+00:00,0,47.05266799,8.32111173,25.920,166.350,2.230,0.035,7.200,True
2026-09-09 13:24:46.40+00:00,0,47.05267055,8.32110882,25.920,166.400,2.231,0.035,7.200,True
2026-09-09 13:24:46.45+00:00,0,47.05267311,8.32110590,25.920,166.450,2.233,0.035,7.200,True
2026-09-09 13:24:46.50+00:00,0,47.05267566,8.32110298,25.920,166.500,2.235,0.035,7.200,True
2026-09-09 13:24:46.55+00:00,0,47.05267821,8.32110005,25.920,166.550,2.237,0.035,7.200,True
2026-09-09 13:24:46.60+00:00,0,47.05268076,8.32109712,25.920,166.600,2.238,0.035,7.200,True
2026-09-09 13:24:46.65+00:00,0,47.05268330,8.32109417,25.920,166.650,2.240,0.035,7.200,True
2026-09-09 13:24:46.70+00:00,0,47.05268584,8.32109123,25.920,166.700,2.242,0.035,7.200,True
2026-09-09 13:24:46.75+00:00,0,47.05268837,8.32108827,25.920,166.750,2.244,0.035,7.200,True
2026-09-09 13:24:46.80+00:00,0,47.05269090,8.32108531,25.920,166.800,2.245,0.035,7.200,True
2026-09-09 13:24:46.85+00:00,0,47.05269343,8.32108234,25.920,166.850,2.247,0.035,7.200,True
2026-09-09 13:24:46.90+00:00,0,47.05269596,8.32107937,25.920,166.900,2.249,0.035,7.200,True
2026-09-09 13:24:46.95+00:00,0,47.05269848,8.32107639,25.920,166.950,2.251,0.035,7.200,True
2026-09-09 13:24:47.00+00:00,0,47.05270100,8.32107340,25.920,167.000,2.252,0.035,7.200,True
2026-09-09 13:24:47.05+00:00,0,47.05270351,8.32107041,25.920,167.050,2.254,0.035,7.200,True
2026-09-09 13:24:47.10+00:00,0,47.05270602,8.32106741,25.920,167.100,2.256,0.035,7.200,True
2026-09-09 13:24:47.15+00:00,0,47.05270853,8.32106440,25.920,167.150,2.258,0.035,7.200,True
2026-09-09 13:24:47.20+00:00,0,47.05271103,8.32106139,25.920,167.200,2.259,0.035,7.200,True
2026-09-09 13:24:47.25+00:00,0,47.05271353,8.32105837,25.920,167.250,2.261,0.035,7.200,True
2026-09-09 13:24:47.30+00:00,0,47.05271603,8.32105534,25.920,167.300,2.263,0.035,7.200,True
2026-09-09 13:24:47.35+00:00,0,47.05271852,8.32105231,25.920,167.350,2.265,0.035,7.200,True
2026-09-09 13:24:47.40+00:00,0,47.05272101,8.32104927,25.920,167.400,2.266,0.035,7.200,True
2026-09-09 13:24:47.45+00:00,0,47.05272350,8.32104623,25.920,167.450,2.268,0.035,7.200,True
2026-09-09 13:24:47.50+00:00,0,47.05272598,8.32104318,25.920,167.500,2.270,0.035,7.200,True
2026-09-09 13:24:47.55+00:00,0,47.05272846,8.32104012,25.920,167.550,2.272,0.035,7.200,True
2026-09-09 13:24:47.60+00:00,0,47.05273093,8.32103706,25.920,167.600,2.273,0.035,7.200,True
2026-09-09 13:24:47.65+00:00,0,47.05273340,8.32103399,25.920,167.650,2.275,0.035,7.200,True
2026-09-09 13:24:47.70+00:00,0,47.05273587,8.32103091,25.920,167.700,2.277,0.035,7.200,True
2026-09-09 13:24:47.75+00:00,0,47.05273833,8.32102783,25.920,167.750,2.279,0.035,7.200,True
2026-09-09 13:24:47.80+00:00,0,47.05274079,8.32102474,25.920,167.800,2.280,0.035,7.200,True
2026-09-09 13:24:47.85+00:00,0,47.05274325,8.32102164,25.920,167.850,2.282,0.035,7.200,True
2026-09-09 13:24:47.90+00:00,0,47.05274570,8.32101854,25.920,167.900,2.284,0.035,7.200,True
2026-09-09 13:24:47.95+00:00,0,47.05274815,8.32101543,25.920,167.950,2.286,0.035,7.200,True
2026-09-09 13:24:48.00+00:00,0,47.05275060,8.32101232,25.920,168.000,2.287,0.035,7.200,True
2026-09-09 13:24:48.05+00:00,0,47.05275304,8.32100920,25.920,168.050,2.289,0.035,7.200,True
2026-09-09 13:24:48.10+00:00,0,47.05275548,8.32100607,25.920,168.100,2.291,0.035,7.200,True
2026-09-09 13:24:48.15+00:00,0,47.05275791,8.32100294,25.920,168.150,2.292,0.035,7.200,True
2026-09-09 13:24:48.20+00:00,0,47.05276034,8.32099980,25.920,168.200,2.294,0.035,7.200,True
2026-09-09 13:24:48.25+00:00,0,47.05276277,8.32099666,25.920,168.250,2.296,0.035,7.200,True
2026-09-09 13:24:48.30+00:00,0,47.05276519,8.32099350,25.920,168.300,2.298,0.035,7.200,True
2026-09-09 13:24:48.35+00:00,0,47.05276761,8.32099035,25.920,168.350,2.299,0.035,7.200,True
2026-09-09 13:24:48.40+00:00,0,47.05277002,8.32098718,25.920,168.400,2.301,0.035,7.200,True
2026-09-09 13:24:48.45+00:00,0,47.05277244,8.32098401,25.920,168.450,2.303,0.035,7.200,True
2026-09-09 13:24:48.50+00:00,0,47.05277484,8.32098084,25.920,168.500,2.305,0.035,7.200,True
2026-09-09 13:24:48.55+00:00,0,47.05277725,8.32097765,25.920,168.550,2.306,0.035,7.200,True
2026-09-09 13:24:48.60+00:00,0,47.05277965,8.32097447,25.920,168.600,2.308,0.035,7.200,True
2026-09-09 13:24:48.65+00:00,0,47.05278204,8.32097127,25.920,168.650,2.310,0.035,7.200,True
2026-09-09 13:24:48.70+00:00,0,47.05278444,8.32096807,25.920,168.700,2.312,0.035,7.200,True
2026-09-09 13:24:48.75+00:00,0,47.05278683,8.32096486,25.920,168.750,2.313,0.035,7.200,True
2026-09-09 13:24:48.80+00:00,0,47.05278921,8.32096165,25.920,168.800,2.315,0.035,7.200,True
2026-09-09 13:24:48.85+00:00,0,47.05279159,8.32095843,25.920,168.850,2.317,0.035,7.200,True
2026-09-09 13:24:48.90+00:00,0,47.05279397,8.32095520,25.920,168.900,2.319,0.035,7.200,True
2026-09-09 13:24:48.95+00:00,0,47.05279634,8.32095197,25.920,168.950,2.320,0.035,7.200,True
2026-09-09 13:24:49.00+00:00,0,47.05279871,8.32094874,25.920,169.000,2.322,0.035,7.200,True
2026-09-09 13:24:49.05+00:00,0,47.05280108,8.32094549,25.920,169.050,2.324,0.035,7.200,True
2026-09-09 13:24:49.10+00:00,0,47.05280344,8.32094224,25.920,169.100,2.326,0.035,7.200,True
2026-09-09 13:24:49.15+00:00,0,47.05280580,8.32093899,25.920,169.150,2.327,0.035,7.200,True
2026-09-09 13:24:49.20+00:00,0,47.05280815,8.32093573,25.920,169.200,2.329,0.035,7.200,True
2026-09-09 13:24:49.25+00:00,0,47.05281050,8.32093246,25.920,169.250,2.331,0.035,7.200,True
2026-09-09 13:24:49.30+00:00,0,47.05281285,8.32092918,25.920,169.300,2.333,0.035,7.200,True
2026-09-09 13:24:49.35+00:00,0,47.05281519,8.32092590,25.920,169.350,2.334,0.035,7.200,True
2026-09-09 13:24:49.40+00:00,0,47.05281753,8.32092262,25.920,169.400,2.336,0.035,7.200,True
2026-09-09 13:24:49.45+00:00,0,47.05281987,8.32091933,25.920,169.450,2.338,0.035,7.200,True
2026-09-09 13:24:49.50+00:00,0,47.05282220,8.32091603,25.920,169.500,2.340,0.035,7.200,True
2026-09-09 13:24:49.55+00:00,0,47.05282452,8.32091273,25.920,169.550,2.341,0.035,7.200,True
2026-09-09 13:24:49.60+00:00,0,47.05282685,8.32090942,25.920,169.600,2.343,0.035,7.200,True
2026-09-09 13:24:49.65+00:00,0,47.05282917,8.32090610,25.920,169.650,2.345,0.035,7.200,True
2026-09-09 13:24:49.70+00:00,0,47.05283148,8.32090278,25.920,169.700,2.347,0.035,7.200,True
2026-09-09 13:24:49.75+00:00,0,47.05283379,8.32089945,25.920,169.750,2.348,0.035,7.200,True
2026-09-09 13:24:49.80+00:00,0,47.05283610,8.32089612,25.920,169.800,2.350,0.035,7.200,True
2026-09-09 13:24:49.85+00:00,0,47.05283840,8.32089278,25.920,169.850,2.352,0.035,7.200,True
2026-09-09 13:24:49.90+00:00,0,47.05284070,8.32088943,25.920,169.900,2.354,0.035,7.200,True
2026-09-09 13:24:49.95+00:00,0,47.05284300,8.32088608,25.920,169.950,2.355,0.035,7.200,True
2026-09-09 13:24:50.00+00:00,0,47.05284529,8.32088273,25.920,170.000,2.357,0.035,7.200,True
2026-09-09 13:24:50.05+00:00,0,47.05284758,8.32087936,25.920,170.050,2.359,0.035,7.200,True
2026-09-09 13:24:50.10+00:00,0,47.05284986,8.32087599,25.920,170.100,2.361,0.035,7.200,True
2026-09-09 13:24:50.15+00:00,0,47.05285214,8.32087262,25.920,170.150,2.362,0.035,7.200,True
2026-09-09 13:24:50.20+00:00,0,47.05285441,8.32086924,25.920,170.200,2.364,0.035,7.200,True
2026-09-09 13:24:50.25+00:00,0,47.05285669,8.32086585,25.920,170.250,2.366,0.035,7.200,True
2026-09-09 13:24:50.30+00:00,0,47.05285895,8.32086246,25.920,170.300,2.368,0.035,7.200,True
2026-09-09 13:24:50.35+00:00,0,47.05286122,8.32085906,25.920,170.350,2.369,0.035,7.200,True
2026-09-09 13:24:50.40+00:00,0,47.05286348,8.32085566,25.920,170.400,2.371,0.035,7.200,True
2026-09-09 13:24:50.45+00:00,0,47.05286573,8.32085225,25.920,170.450,2.373,0.035,7.200,True
2026-09-09 13:24:50.50+00:00,0,47.05286798,8.32084884,25.920,170.500,2.375,0.035,7.200,True
2026-09-09 13:24:50.55+00:00,0,47.05287023,8.32084541,25.920,170.550,2.376,0.035,7.200,True
2026-09-09 13:24:50.60+00:00,0,47.05287247,8.32084199,25.920,170.600,2.378,0.035,7.200,True
2026-09-09 13:24:50.65+00:00,0,47.05287471,8.32083856,25.920,170.650,2.380,0.035,7.200,True
2026-09-09 13:24:50.70+00:00,0,47.05287694,8.32083512,25.920,170.700,2.382,0.035,7.200,True
2026-09-09 13:24:50.75+00:00,0,47.05287918,8.32083167,25.920,170.750,2.383,0.035,7.200,True
2026-09-09 13:24:50.80+00:00,0,47.05288140,8.32082822,25.920,170.800,2.385,0.035,7.200,True
2026-09-09 13:24:50.85+00:00,0,47.05288362,8.32082477,25.920,170.850,2.387,0.035,7.200,True
2026-09-09 13:24:50.90+00:00,0,47.05288584,8.32082131,25.920,170.900,2.388,0.035,7.200,True
2026-09-09 13:24:50.95+00:00,0,47.05288806,8.32081784,25.920,170.950,2.390,0.035,7.200,True
2026-09-09 13:24:51.00+00:00,0,47.05289027,8.32081437,25.920,171.000,2.392,0.035,7.200,True
2026-09-09 13:24:51.05+00:00,0,47.05289247,8.32081089,25.920,171.050,2.394,0.035,7.200,True
2026-09-09 13:24:51.10+00:00,0,47.05289467,8.32080741,25.920,171.100,2.395,0.035,7.200,True
2026-09-09 13:24:51.15+00:00,0,47.05289687,8.32080392,25.920,171.150,2.397,0.035,7.200,True
2026-09-09 13:24:51.20+00:00,0,47.05289907,8.32080042,25.920,171.200,2.399,0.035,7.200,True
2026-09-09 13:24:51.25+00:00,0,47.05290125,8.32079692,25.920,171.250,2.401,0.035,7.200,True
2026-09-09 13:24:51.30+00:00,0,47.05290344,8.32079342,25.920,171.300,2.402,0.035,7.200,True
2026-09-09 13:24:51.35+00:00,0,47.05290562,8.32078991,25.920,171.350,2.404,0.035,7.200,True
2026-09-09 13:24:51.40+00:00,0,47.05290780,8.32078639,25.920,171.400,2.406,0.035,7.200,True
2026-09-09 13:24:51.45+00:00,0,47.05290997,8.32078287,25.920,171.450,2.408,0.035,7.200,True
2026-09-09 13:24:51.50+00:00,0,47.05291214,8.32077934,25.920,171.500,2.409,0.035,7.200,True
2026-09-09 13:24:51.55+00:00,0,47.05291430,8.32077580,25.920,171.550,2.411,0.035,7.200,True
2026-09-09 13:24:51.60+00:00,0,47.05291646,8.32077226,25.920,171.600,2.413,0.035,7.200,True
2026-09-09 13:24:51.65+00:00,0,47.05291862,8.32076872,25.920,171.650,2.415,0.035,7.200,True
2026-09-09 13:24:51.70+00:00,0,47.05292077,8.32076517,25.920,171.700,2.416,0.035,7.200,True
2026-09-09 13:24:51.75+00:00,0,47.05292292,8.32076161,25.920,171.750,2.418,0.035,7.200,True
2026-09-09 13:24:51.80+00:00,0,47.05292506,8.32075805,25.920,171.800,2.420,0.035,7.200,True
2026-09-09 13:24:51.85+00:00,0,47.05292720,8.32075448,25.920,171.850,2.422,0.035,7.200,True
2026-09-09 13:24:51.90+00:00,0,47.05292933,8.32075091,25.920,171.900,2.423,0.035,7.200,True
2026-09-09 13:24:51.95+00:00,0,47.05293147,8.32074733,25.920,171.950,2.425,0.035,7.200,True
2026-09-09 13:24:52.00+00:00,0,47.05293359,8.32074375,25.920,172.000,2.427,0.035,7.200,True
2026-09-09 13:24:52.05+00:00,0,47.05293571,8.32074016,25.920,172.050,2.429,0.035,7.200,True
2026-09-09 13:24:52.10+00:00,0,47.05293783,8.32073657,25.920,172.100,2.430,0.035,7.200,True
2026-09-09 13:24:52.15+00:00,0,47.05293994,8.32073297,25.920,172.150,2.432,0.035,7.200,True
2026-09-09 13:24:52.20+00:00,0,47.05294205,8.32072936,25.920,172.200,2.434,0.035,7.200,True
2026-09-09 13:24:52.25+00:00,0,47.05294416,8.32072575,25.920,172.250,2.436,0.035,7.200,True
2026-09-09 13:24:52.30+00:00,0,47.05294626,8.32072214,25.920,172.300,2.437,0.035,7.200,True
2026-09-09 13:24:52.35+00:00,0,47.05294835,8.32071852,25.920,172.350,2.439,0.035,7.200,True
2026-09-09 13:24:52.40+00:00,0,47.05295045,8.32071489,25.920,172.400,2.441,0.035,7.200,True
2026-09-09 13:24:52.45+00:00,0,47.05295253,8.32071126,25.920,172.450,2.443,0.035,7.200,True
2026-09-09 13:24:52.50+00:00,0,47.05295462,8.32070762,25.920,172.500,2.444,0.035,7.200,True
2026-09-09 13:24:52.55+00:00,0,47.05295670,8.32070398,25.920,172.550,2.446,0.035,7.200,True
2026-09-09 13:24:52.60+00:00,0,47.05295877,8.32070033,25.920,172.600,2.448,0.035,7.200,True
2026-09-09 13:24:52.65+00:00,0,47.05296084,8.32069668,25.920,172.650,2.450,0.035,7.200,True
2026-09-09 13:24:52.70+00:00,0,47.05296291,8.32069302,25.920,172.700,2.451,0.035,7.200,True
2026-09-09 13:24:52.75+00:00,0,47.05296497,8.32068935,25.920,172.750,2.453,0.035,7.200,True
2026-09-09 13:24:52.80+00:00,0,47.05296703,8.32068568,25.920,172.800,2.455,0.035,7.200,True
2026-09-09 13:24:52.85+00:00,0,47.05296908,8.32068201,25.920,172.850,2.457,0.035,7.200,True
2026-09-09 13:24:52.90+00:00,0,47.05297113,8.32067833,25.920,172.900,2.458,0.035,7.200,True
2026-09-09 13:24:52.95+00:00,0,47.05297317,8.32067465,25.920,172.950,2.460,0.035,7.200,True
2026-09-09 13:24:53.00+00:00,0,47.05297521,8.32067096,25.920,173.000,2.462,0.035,7.200,True
2026-09-09 13:24:53.05+00:00,0,47.05297725,8.32066726,25.920,173.050,2.464,0.035,7.200,True
2026-09-09 13:24:53.10+00:00,0,47.05297928,8.32066356,25.920,173.100,2.465,0.035,7.200,True
2026-09-09 13:24:53.15+00:00,0,47.05298130,8.32065985,25.920,173.150,2.467,0.035,7.200,True
2026-09-09 13:24:53.20+00:00,0,47.05298333,8.32065614,25.920,173.200,2.469,0.035,7.200,True
2026-09-09 13:24:53.25+00:00,0,47.05298534,8.32065243,25.920,173.250,2.471,0.035,7.200,True
2026-09-09 13:24:53.30+00:00,0,47.05298736,8.32064871,25.920,173.300,2.472,0.035,7.200,True
2026-09-09 13:24:53.35+00:00,0,47.05298936,8.32064498,25.920,173.350,2.474,0.035,7.200,True
2026-09-09 13:24:53.40+00:00,0,47.05299137,8.32064125,25.920,173.400,2.476,0.035,7.200,True
2026-09-09 13:24:53.45+00:00,0,47.05299337,8.32063751,25.920,173.450,2.477,0.035,7.200,True
2026-09-09 13:24:53.50+00:00,0,47.05299536,8.32063377,25.920,173.500,2.479,0.035,7.200,True
2026-09-09 13:24:53.55+00:00,0,47.05299736,8.32063002,25.920,173.550,2.481,0.035,7.200,True
2026-09-09 13:24:53.60+00:00,0,47.05299934,8.32062627,25.920,173.600,2.483,0.035,7.200,True
2026-09-09 13:24:53.65+00:00,0,47.05300132,8.32062251,25.920,173.650,2.484,0.035,7.200,True
2026-09-09 13:24:53.70+00:00,0,47.05300330,8.32061875,25.920,173.700,2.486,0.035,7.200,True
2026-09-09 13:24:53.75+00:00,0,47.05300527,8.32061498,25.920,173.750,2.488,0.035,7.200,True
2026-09-09 13:24:53.80+00:00,0,47.05300724,8.32061121,25.920,173.800,2.490,0.035,7.200,True
2026-09-09 13:24:53.85+00:00,0,47.05300921,8.32060744,25.920,173.850,2.491,0.035,7.200,True
2026-09-09 13:24:53.90+00:00,0,47.05301117,8.32060365,25.920,173.900,2.493,0.035,7.200,True
2026-09-09 13:24:53.95+00:00,0,47.05301312,8.32059987,25.920,173.950,2.495,0.035,7.200,True
2026-09-09 13:24:54.00+00:00,0,47.05301507,8.32059607,25.920,174.000,2.497,0.035,7.200,True
2026-09-09 13:24:54.05+00:00,0,47.05301702,8.32059228,25.920,174.050,2.498,0.035,7.200,True
2026-09-09 13:24:54.10+00:00,0,47.05301896,8.32058847,25.920,174.100,2.500,0.035,7.200,True
2026-09-09 13:24:54.15+00:00,0,47.05302090,8.32058467,25.920,174.150,2.502,0.035,7.200,True
2026-09-09 13:24:54.20+00:00,0,47.05302283,8.32058085,25.920,174.200,2.504,0.035,7.200,True
2026-09-09 13:24:54.25+00:00,0,47.05302476,8.32057704,25.920,174.250,2.505,0.035,7.200,True
2026-09-09 13:24:54.30+00:00,0,47.05302668,8.32057322,25.920,174.300,2.507,0.035,7.200,True
2026-09-09 13:24:54.35+00:00,0,47.05302860,8.32056939,25.920,174.350,2.509,0.035,7.200,True
2026-09-09 13:24:54.40+00:00,0,47.05303052,8.32056556,25.920,174.400,2.511,0.035,7.200,True
2026-09-09 13:24:54.45+00:00,0,47.05303243,8.32056172,25.920,174.450,2.512,0.035,7.200,True
2026-09-09 13:24:54.50+00:00,0,47.05303433,8.32055788,25.920,174.500,2.514,0.035,7.200,True
2026-09-09 13:24:54.55+00:00,0,47.05303623,8.32055403,25.920,174.550,2.516,0.035,7.200,True
2026-09-09 13:24:54.60+00:00,0,47.05303813,8.32055018,25.920,174.600,2.518,0.035,7.200,True
2026-09-09 13:24:54.65+00:00,0,47.05304002,8.32054632,25.920,174.650,2.519,0.035,7.200,True
2026-09-09 13:24:54.70+00:00,0,47.05304191,8.32054246,25.920,174.700,2.521,0.035,7.200,True
2026-09-09 13:24:54.75+00:00,0,47.05304379,8.32053860,25.920,174.750,2.523,0.035,7.200,True
2026-09-09 13:24:54.80+00:00,0,47.05304567,8.32053473,25.920,174.800,2.525,0.035,7.200,True
2026-09-09 13:24:54.85+00:00,0,47.05304754,8.32053085,25.920,174.850,2.526,0.035,7.200,True
2026-09-09 13:24:54.90+00:00,0,47.05304941,8.32052697,25.920,174.900,2.528,0.035,7.200,True
2026-09-09 13:24:54.95+00:00,0,47.05305127,8.32052308,25.920,174.950,2.530,0.035,7.200,True
2026-09-09 13:24:55.00+00:00,0,47.05305313,8.32051919,25.920,175.000,2.532,0.035,7.200,True
2026-09-09 13:24:55.05+00:00,0,47.05305499,8.32051530,25.920,175.050,2.533,0.035,7.200,True
2026-09-09 13:24:55.10+00:00,0,47.05305684,8.32051140,25.920,175.100,2.535,0.035,7.200,True
2026-09-09 13:24:55.15+00:00,0,47.05305868,8.32050750,25.920,175.150,2.537,0.035,7.200,True
2026-09-09 13:24:55.20+00:00,0,47.05306052,8.32050359,25.920,175.200,2.539,0.035,7.200,True
2026-09-09 13:24:55.25+00:00,0,47.05306236,8.32049967,25.920,175.250,2.540,0.035,7.200,True
2026-09-09 13:24:55.30+00:00,0,47.05306419,8.32049576,25.920,175.300,2.542,0.035,7.200,True
2026-09-09 13:24:55.35+00:00,0,47.05306602,8.32049183,25.920,175.350,2.544,0.035,7.200,True
2026-09-09 13:24:55.40+00:00,0,47.05306784,8.32048790,25.920,175.400,2.546,0.035,7.200,True
2026-09-09 13:24:55.45+00:00,0,47.05306966,8.32048397,25.920,175.450,2.547,0.035,7.200,True
2026-09-09 13:24:55.50+00:00,0,47.05307147,8.32048004,25.920,175.500,2.549,0.035,7.200,True
2026-09-09 13:24:55.55+00:00,0,47.05307328,8.32047609,25.920,175.550,2.551,0.035,7.200,True
2026-09-09 13:24:55.60+00:00,0,47.05307508,8.32047215,25.920,175.600,2.553,0.035,7.200,True
2026-09-09 13:24:55.65+00:00,0,47.05307688,8.32046820,25.920,175.650,2.554,0.035,7.200,True
2026-09-09 13:24:55.70+00:00,0,47.05307867,8.32046424,25.920,175.700,2.556,0.035,7.200,True
2026-09-09 13:24:55.75+00:00,0,47.05308046,8.32046028,25.920,175.750,2.558,0.035,7.200,True
2026-09-09 13:24:55.80+00:00,0,47.05308225,8.32045632,25.920,175.800,2.560,0.035,7.200,True
2026-09-09 13:24:55.85+00:00,0,47.05308403,8.32045235,25.920,175.850,2.561,0.035,7.200,True
2026-09-09 13:24:55.90+00:00,0,47.05308580,8.32044837,25.920,175.900,2.563,0.035,7.200,True
2026-09-09 13:24:55.95+00:00,0,47.05308757,8.32044440,25.920,175.950,2.565,0.035,7.200,True
2026-09-09 13:24:56.00+00:00,0,47.05308934,8.32044041,25.920,176.000,2.567,0.035,7.200,True
2026-09-09 13:24:56.05+00:00,0,47.05309110,8.32043643,25.920,176.050,2.568,0.035,7.200,True
2026-09-09 13:24:56.10+00:00,0,47.05309285,8.32043243,25.920,176.100,2.570,0.035,7.200,True
2026-09-09 13:24:56.15+00:00,0,47.05309461,8.32042844,25.920,176.150,2.572,0.035,7.200,True
2026-09-09 13:24:56.20+00:00,0,47.05309635,8.32042444,25.920,176.200,2.573,0.035,7.200,True
2026-09-09 13:24:56.25+00:00,0,47.05309809,8.32042043,25.920,176.250,2.575,0.035,7.200,True
2026-09-09 13:24:56.30+00:00,0,47.05309983,8.32041642,25.920,176.300,2.577,0.035,7.200,True
2026-09-09 13:24:56.35+00:00,0,47.05310156,8.32041241,25.920,176.350,2.579,0.035,7.200,True
2026-09-09 13:24:56.40+00:00,0,47.05310329,8.32040839,25.920,176.400,2.580,0.035,7.200,True
2026-09-09 13:24:56.45+00:00,0,47.05310501,8.32040437,25.920,176.450,2.582,0.035,7.200,True
2026-09-09 13:24:56.50+00:00,0,47.05310673,8.32040034,25.920,176.500,2.584,0.035,7.200,True
2026-09-09 13:24:56.55+00:00,0,47.05310845,8.32039631,25.920,176.550,2.586,0.035,7.200,True
2026-09-09 13:24:56.60+00:00,0,47.05311015,8.32039227,25.920,176.600,2.587,0.035,7.200,True
2026-09-09 13:24:56.65+00:00,0,47.05311186,8.32038823,25.920,176.650,2.589,0.035,7.200,True
2026-09-09 13:24:56.70+00:00,0,47.05311356,8.32038418,25.920,176.700,2.591,0.035,7.200,True
2026-09-09 13:24:56.75+00:00,0,47.05311525,8.32038014,25.920,176.750,2.593,0.035,7.200,True
2026-09-09 13:24:56.80+00:00,0,47.05311694,8.32037608,25.920,176.800,2.594,0.035,7.200,True
2026-09-09 13:24:56.85+00:00,0,47.05311862,8.32037202,25.920,176.850,2.596,0.000,7.200,True
2026-09-09 13:24:56.90+00:00,0,47.05312030,8.32036796,25.920,176.900,2.596,0.000,7.200,True
2026-09-09 13:24:56.95+00:00,0,47.05312198,8.32036390,25.920,176.950,2.596,0.000,7.200,True
2026-09-09 13:24:57.00+00:00,0,47.05312366,8.32035984,25.920,177.000,2.596,0.000,7.200,True
2026-09-09 13:24:57.05+00:00,0,47.05312534,8.32035577,25.920,177.050,2.596,0.000,7.200,True
2026-09-09 13:24:57.10+00:00,0,47.05312702,8.32035171,25.920,177.100,2.596,0.000,7.200,True
2026-09-09 13:24:57.15+00:00,0,47.05312870,8.32034765,25.560,177.150,2.596,0.000,7.100,True
2026-09-09 13:24:57.20+00:00,0,47.05313036,8.32034364,25.560,177.200,2.596,0.000,7.100,True
2026-09-09 13:24:57.25+00:00,0,47.05313201,8.32033964,25.200,177.250,2.596,0.000,7.000,True
2026-09-09 13:24:57.30+00:00,0,47.05313365,8.32033569,25.200,177.300,2.596,0.000,7.000,True
2026-09-09 13:24:57.35+00:00,0,47.05313528,8.32033174,25.200,177.350,2.596,0.000,7.000,True
2026-09-09 13:24:57.40+00:00,0,47.05313691,8.32032779,25.200,177.400,2.596,0.000,7.000,True
2026-09-09 13:24:57.45+00:00,0,47.05313855,8.32032384,25.200,177.450,2.596,0.000,7.000,True
2026-09-09 13:24:57.50+00:00,0,47.05314018,8.32031989,25.200,177.500,2.596,0.000,7.000,True
2026-09-09 13:24:57.55+00:00,0,47.05314181,8.32031594,25.200,177.550,2.596,0.000,7.000,True
2026-09-09 13:24:57.60+00:00,0,47.05314344,8.32031199,25.200,177.600,2.596,0.000,7.000,True
2026-09-09 13:24:57.65+00:00,0,47.05314508,8.32030804,25.200,177.650,2.596,0.000,7.000,True
2026-09-09 13:24:57.70+00:00,0,47.05314671,8.32030409,25.200,177.700,2.596,0.000,7.000,True
2026-09-09 13:24:57.75+00:00,0,47.05314834,8.32030014,25.200,177.750,2.596,0.000,7.000,True
2026-09-09 13:24:57.80+00:00,0,47.05314998,8.32029619,25.200,177.800,2.596,0.000,7.000,True
2026-09-09 13:24:57.85+00:00,0,47.05315161,8.32029225,25.200,177.850,2.596,0.000,7.000,True
2026-09-09 13:24:57.90+00:00,0,47.05315324,8.32028830,25.200,177.900,2.596,0.000,7.000,True
2026-09-09 13:24:57.95+00:00,0,47.05315487,8.32028435,25.200,177.950,2.596,0.000,7.000,True
2026-09-09 13:24:58.00+00:00,0,47.05315651,8.32028040,25.200,178.000,2.596,0.000,7.000,True
2026-09-09 13:24:58.05+00:00,0,47.05315814,8.32027645,25.200,178.050,2.596,0.000,7.000,True
2026-09-09 13:24:58.10+00:00,0,47.05315977,8.32027250,25.200,178.100,2.596,0.000,7.000,True
2026-09-09 13:24:58.15+00:00,0,47.05316141,8.32026855,25.200,178.150,2.596,0.000,7.000,True
2026-09-09 13:24:58.20+00:00,0,47.05316304,8.32026460,25.200,178.200,2.596,0.000,7.000,True
2026-09-09 13:24:58.25+00:00,0,47.05316467,8.32026065,25.200,178.250,2.596,0.000,7.000,True
